planner,predicted_return,sequence_model_return,sequence_true_return,selected_return_gap,model_bias,model_uncertainty,transition_error,max_pocket_score,true_max_pocket_score,min_goal_distance,model_steps,candidate_count,static_search,seed,budget,simulations,tree_nodes,search_concentration,adaptive_search,root_value
conservative_mcts,-29.159068943257566,-26.037184198529218,-26.037184247630123,4.910090467546979e-08,2.1051554168531537e-08,0.38108084920466834,5.189997447147721e-09,1.2449130787078787e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,6,512,30.0,31.0,0.43333333333333335,1.0,-30.659544474008268
random_open_loop,-23.786216387732992,-23.786216387732992,-23.849121567433794,0.06290517970080245,0.05413004909481125,0.41132671675737287,0.008260714774674292,0.038075137494439366,0.03766597627162304,0.8956736330886685,18.0,1.0,1.0,7,512,,,,,
static_rollout_pool,-19.441553486593765,-19.441553486593765,-19.44283175301469,0.0012782664209254335,0.0006810400369514836,0.3814604509757934,0.00010323689663020284,0.0004044454353397344,0.000404404622936853,0.7587955254241123,504.0,28.0,1.0,7,512,,,,,
uct_mcts,-27.58095226663887,-29.236778677591605,-29.236778805977533,1.2838592766684087e-07,4.095665263292459e-08,0.3810808617491013,1.0987154108723111e-08,1.7096397410443986e-09,1.7096392201257124e-09,1.91637678967368,512.0,,,7,512,30.0,31.0,0.26666666666666666,1.0,-29.088213987936626
value_mcts,-12.464652901216715,-20.32744794413021,-20.327448942007255,9.97877044994766e-07,3.096433999633637e-07,0.3810810223247781,7.2460970946603e-08,1.3313939741700014e-07,1.331393947849619e-07,1.03373254445263,512.0,,,7,512,512.0,513.0,0.259765625,1.0,-12.61743006850857
uncertainty_mcts,-26.247082885829197,-18.973238100462353,-18.97323921378132,1.1133189659062737e-06,3.8113128702805673e-07,0.3810810606321598,8.035290802936176e-08,7.942692485680451e-08,7.942687097991392e-08,0.9878052546548619,512.0,,,7,512,30.0,31.0,0.3333333333333333,1.0,-29.408377865114062
conservative_mcts,-28.138462020864466,-32.07309111833485,-32.07309112608247,7.74761588218098e-09,4.229752267151814e-09,0.3810808390574808,1.1612085238094788e-09,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,512.0,,,7,512,30.0,31.0,0.26666666666666666,1.0,-29.92178081752178
random_open_loop,-30.90199100058853,-30.90199100058853,-30.901991080402812,7.981428140624303e-08,4.903592776968248e-08,0.381080866537281,1.2758495777429517e-08,1.741669146537955e-08,1.741668931341017e-08,1.7277282751329,18.0,1.0,1.0,8,512,,,,,
static_rollout_pool,-26.486041070792474,-26.486041070792474,-26.486647612340388,0.0006065415479135083,0.00017796206272882868,0.38118691563810814,4.017562197067399e-05,6.056261672297534e-05,6.0543035981013876e-05,1.5165520729482573,504.0,28.0,1.0,8,512,,,,,
uct_mcts,-26.69577293668337,-26.037184198529218,-26.037184247630123,4.910090467546979e-08,2.1051554168531537e-08,0.38108084920466834,5.189997447147721e-09,1.2449130787078787e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,8,512,31.0,32.0,0.6451612903225806,1.0,-28.171347496779617
value_mcts,-12.532002525400223,-16.751995909730315,-16.752189856370453,0.0001939466401381651,7.577556826824565e-05,0.381124639723496,1.4494599651028951e-05,1.688302309093385e-05,1.6882001977354172e-05,0.7622692832528165,512.0,,,8,512,512.0,513.0,0.28515625,1.0,-12.626374439604344
uncertainty_mcts,-27.103475513182325,-13.846340487617857,-13.970069190294772,0.1237287026769156,0.10207699108415738,0.4351573614731816,0.010394920003559455,0.026718317727501353,0.02705668681032114,0.29932089174654347,512.0,,,8,512,31.0,32.0,0.6774193548387096,1.0,-28.431766591291094
conservative_mcts,-27.727344289052006,-13.846340487617857,-13.970069190294772,0.1237287026769156,0.10207699108415738,0.4351573614731816,0.010394920003559455,0.026718317727501353,0.02705668681032114,0.29932089174654347,512.0,,,8,512,31.0,32.0,0.6774193548387096,1.0,-29.053127010623943
random_open_loop,-30.793651313178927,-30.793651313178927,-30.793651520901648,2.0772272080193943e-07,1.5689753975465427e-07,0.3810809321296715,3.9604087998457834e-08,5.5743756528209866e-08,5.574371856527219e-08,1.731801429510209,18.0,1.0,1.0,9,512,,,,,
static_rollout_pool,-24.97021441753303,-24.97021441753303,-24.970219580223816,5.162690786875146e-06,1.5001693485066005e-06,0.38108173326126105,3.4377288489245085e-07,4.892985702728549e-07,4.892969927546824e-07,1.4196547052398503,504.0,28.0,1.0,9,512,,,,,
uct_mcts,-26.816766718301373,-35.38490696495987,-35.38490696814313,3.1832598779146792e-09,1.5909286984553006e-09,0.38108083739919296,4.017434876114319e-10,8.539074116047596e-10,8.539074100974078e-10,1.7414074767267997,512.0,,,9,512,31.0,32.0,0.6451612903225806,1.0,-28.327527634507035
value_mcts,-12.505235383259697,-13.71148791883737,-13.737401960641304,0.025914041803932975,0.023047321993049232,0.3932242284217776,0.002159605508421676,0.006171612330990682,0.006212355883960667,0.17891651418249255,512.0,,,9,512,512.0,513.0,0.28515625,1.0,-12.635846948693269
uncertainty_mcts,-27.16301317401757,-29.188705245224725,-29.19050082601988,0.0017955807951537395,0.0017902519102199648,0.3821867871506816,0.00047820398995046054,0.00022939528866212268,0.00022939383620477593,1.7786792853125601,512.0,,,9,512,31.0,32.0,0.6451612903225806,1.0,-28.68728678975815
conservative_mcts,-27.784417831046046,-29.188705245224725,-29.19050082601988,0.0017955807951537395,0.0017902519102199648,0.3821867871506816,0.00047820398995046054,0.00022939528866212268,0.00022939383620477593,1.7786792853125601,512.0,,,9,512,31.0,32.0,0.6451612903225806,1.0,-29.307384982222732
random_open_loop,-29.71065078225422,-29.71065078225422,-29.7106518644314,1.0821771816438286e-06,4.2351344069966017e-07,0.38108109351738645,1.0453256617178603e-07,1.3313954509401193e-07,1.3313939478496215e-07,1.6875251400534714,18.0,1.0,1.0,10,512,,,,,
static_rollout_pool,-25.836512874982287,-25.836512874982287,-25.83651484083393,1.965851645024941e-06,5.667894923078956e-07,0.38108118008750214,1.3912223269972708e-07,1.1403755170836719e-07,1.1403744227892142e-07,1.4196547052398503,504.0,28.0,1.0,10,512,,,,,
uct_mcts,-26.689659984979265,-13.82145022983622,-13.94517894255529,0.12372871271906938,0.1020769941956777,0.43515736340250377,0.010394920847674563,0.02671831769458267,0.02705668681032115,0.29932089174654347,512.0,,,10,512,31.0,32.0,0.6774193548387096,1.0,-28.4660051422414
value_mcts,-12.481314630259577,-25.388839261216663,-25.388841773904684,2.512688020317455e-06,1.0553152630727774e-06,0.3810814714517273,2.49754325487488e-07,6.091757618292789e-07,6.091756926877913e-07,1.574293318566927,512.0,,,10,512,512.0,513.0,0.2578125,1.0,-12.630342673219157
uncertainty_mcts,-26.69921105764489,-26.012293941972956,-26.012293999890638,5.791768131757635e-08,2.438532096090521e-08,0.3810808512521333,6.05835253963077e-09,1.2449131016879965e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,10,512,31.0,32.0,0.6774193548387096,1.0,-28.568766776457444
conservative_mcts,-27.32291357712436,-26.012293941972956,-26.012293999890638,5.791768131757635e-08,2.438532096090521e-08,0.3810808512521333,6.05835253963077e-09,1.2449131016879965e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,10,512,31.0,32.0,0.6774193548387096,1.0,-29.190013800606895
random_open_loop,-32.2998947688924,-32.2998947688924,-32.299894785683755,1.6791354084944032e-08,4.650321904926048e-09,0.3810808392842042,1.2102382211388446e-09,2.3304722243202312e-09,2.33047222361914e-09,1.8150328570766474,18.0,1.0,1.0,11,512,,,,,
static_rollout_pool,-21.91661773791769,-21.91661773791769,-21.916719633310457,0.00010189539276694859,6.087797848937364e-05,0.3811153522949306,1.0349714741139667e-05,3.4221139228748996e-05,3.422062917726617e-05,0.9611386500778664,504.0,28.0,1.0,11,512,,,,,
uct_mcts,-27.87273975499831,-30.482274735126996,-30.4822747369922,1.8652031030796934e-09,5.825464720618228e-10,0.381080836791417,1.6119130503720192e-10,2.4036532005141548e-11,2.4036531885672695e-11,1.99972498109115,512.0,,,11,512,30.0,31.0,0.26666666666666666,1.0,-29.919831322539654
value_mcts,-12.488634575905158,-15.234840055802362,-15.259915536839681,0.02507548103731949,0.022397946507058182,0.392882075302991,0.0020987494700891378,0.006272182673559927,0.0062930590665348845,0.18096018864637403,512.0,,,11,512,512.0,513.0,0.294921875,1.0,-12.631708639753176
uncertainty_mcts,-28.204482821481935,-26.037184198529218,-26.037184247630123,4.910090467546979e-08,2.1051554168531537e-08,0.38108084920466834,5.189997447147721e-09,1.2449130787078787e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,11,512,30.0,31.0,0.4666666666666667,1.0,-29.67120979689633
conservative_mcts,-28.835858763552185,-26.037184198529218,-26.037184247630123,4.910090467546979e-08,2.1051554168531537e-08,0.38108084920466834,5.189997447147721e-09,1.2449130787078787e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,11,512,30.0,31.0,0.4666666666666667,1.0,-30.297772334836296
random_open_loop,-33.102194678291895,-33.102194678291895,-33.10219468671977,8.427875286542985e-09,3.638458750172401e-09,0.3810808386828139,9.85115046727541e-10,1.7096392201257124e-09,1.7096392201257124e-09,1.91637678967368,18.0,1.0,1.0,12,512,,,,,
static_rollout_pool,-24.935218057308134,-24.935218057308134,-24.983714049698904,0.048495992390769516,0.03612361352949313,0.4020453711982494,0.006873591198729943,0.019859570486913163,0.019612017205482495,1.0799891649107742,504.0,28.0,1.0,12,512,,,,,
uct_mcts,-27.165788312673033,-26.25298517141428,-26.2529859605726,7.891583209129749e-07,2.7425648794947585e-07,0.381081002897309,6.766303076102496e-08,1.2449151718076571e-08,1.2449130765670084e-08,1.7102995107153003,512.0,,,12,512,31.0,32.0,0.6451612903225806,1.0,-28.822562907546732
value_mcts,-12.490616015502095,-33.632998476126154,-33.633011473718476,1.2997592321539742e-05,6.845108097272326e-06,0.38108495377538854,1.6168596398993935e-06,4.482098529381618e-06,4.482094261744102e-06,1.6105119784422564,512.0,,,12,512,512.0,513.0,0.28515625,1.0,-12.646082179567227
uncertainty_mcts,-27.4266327933742,-26.25298517141428,-26.2529859605726,7.891583209129749e-07,2.7425648794947585e-07,0.381081002897309,6.766303076102496e-08,1.2449151718076571e-08,1.2449130765670084e-08,1.7102995107153003,512.0,,,12,512,31.0,32.0,0.6451612903225806,1.0,-29.096275515470676
conservative_mcts,-28.046962619690657,-26.25298517141428,-26.2529859605726,7.891583209129749e-07,2.7425648794947585e-07,0.381081002897309,6.766303076102496e-08,1.2449151718076571e-08,1.2449130765670084e-08,1.7102995107153003,512.0,,,12,512,31.0,32.0,0.6451612903225806,1.0,-29.715716083270458
random_open_loop,-31.615488412244463,-31.615488412244463,-31.61548843015986,1.7915397165779723e-08,1.662739755243833e-08,0.38108084669568504,4.436589964649457e-09,1.3977330574557573e-08,1.3977330445941938e-08,1.8506135404490316,18.0,1.0,1.0,13,512,,,,,
static_rollout_pool,-24.32971100378808,-24.32971100378808,-24.329734143709782,2.3139921701442745e-05,9.03603395908464e-06,0.3810861295943697,1.8621637912667264e-06,5.718570906384044e-06,5.718544721755497e-06,1.2093936456397518,504.0,28.0,1.0,13,512,,,,,
uct_mcts,-26.992686683071987,-19.05584685260978,-19.055862625396788,1.577278700892748e-05,6.027340680019882e-06,0.38108435259087253,1.2142425353249671e-06,1.3031780723864164e-06,1.303170420055937e-06,0.8765254280650795,512.0,,,13,512,30.0,31.0,0.43333333333333335,1.0,-28.931476018998094
value_mcts,-12.491568806115476,-30.220927484134187,-30.22092963151146,2.1473772733315855e-06,1.1027698867436046e-06,0.3810815022683537,2.653194448389064e-07,6.091757618292789e-07,6.091756926877913e-07,1.623246217783903,512.0,,,13,512,512.0,513.0,0.26953125,1.0,-12.632666998282836
uncertainty_mcts,-27.279833406756342,-19.05584685260978,-19.055862625396788,1.577278700892748e-05,6.027340680019882e-06,0.38108435259087253,1.2142425353249671e-06,1.3031780723864164e-06,1.303170420055937e-06,0.8765254280650795,512.0,,,13,512,30.0,31.0,0.43333333333333335,1.0,-29.22117431669938
conservative_mcts,-27.931028860949848,-19.05584685260978,-19.055862625396788,1.577278700892748e-05,6.027340680019882e-06,0.38108435259087253,1.2142425353249671e-06,1.3031780723864164e-06,1.303170420055937e-06,0.8765254280650795,512.0,,,13,512,30.0,31.0,0.43333333333333335,1.0,-29.856370171322574
random_open_loop,-30.25396696122366,-30.25396696122366,-30.253975139284073,8.17806041197855e-06,6.035580754305421e-06,0.3810845251963668,1.537496522397875e-06,3.6568257850502076e-06,3.656815232827285e-06,1.7500118413694232,18.0,1.0,1.0,14,512,,,,,
static_rollout_pool,-23.612163429474432,-23.612163429474432,-23.99780898998628,0.38564556051184695,0.36857322271149173,0.6193846019901104,0.08115674476194255,0.30657950994648087,0.2552565061231584,1.2866216378823285,504.0,28.0,1.0,14,512,,,,,
uct_mcts,-28.565049921520057,-27.492096634802913,-27.49209664380495,9.002036449601292e-09,3.3564598931596864e-09,0.3810808385024532,8.979222175203187e-10,1.7096392205926827e-09,1.7096392201257124e-09,1.6002287467761087,512.0,,,14,512,30.0,31.0,0.4666666666666667,1.0,-29.9854393029691
value_mcts,-12.50161454750289,-15.590627682770984,-16.236502622351136,0.6458749395801515,0.46482159190895805,0.6276464749172924,0.05364860969344988,0.13274670735009741,0.14455096172541645,0.4560322422018217,512.0,,,14,512,512.0,513.0,0.265625,1.0,-12.62967983064668
uncertainty_mcts,-28.84426640602108,-19.94353304887471,-19.943536312290302,3.2634155928690234e-06,1.2106648595490415e-06,0.38108154614858913,2.5052004517764277e-07,2.6010283556018515e-07,2.6010249225039103e-07,0.9426027795418387,512.0,,,14,512,30.0,31.0,0.43333333333333335,1.0,-30.4137721710398
conservative_mcts,-27.962341255409658,-36.472873712087676,-36.472873712630864,5.431886052065238e-10,2.939303433535656e-10,0.3810808366096835,7.743175233539389e-11,1.8663626426666393e-10,1.8663626426666393e-10,1.8681809334215997,512.0,,,14,512,30.0,31.0,0.26666666666666666,1.0,-30.84165967911115
random_open_loop,-34.529512404183926,-34.529512404183926,-34.529512404202904,1.8978596472152276e-11,6.6920533788461446e-12,0.3810808364328662,1.8340189823768445e-12,3.853408813091017e-12,3.853408813091017e-12,1.9604457264160993,18.0,1.0,1.0,15,512,,,,,
static_rollout_pool,-25.76391984513756,-25.76391984513756,-25.770687753128954,0.0067679079913922635,0.00427936147276667,0.38363565305437136,0.0009698420572586636,0.001251676377387021,0.0012437446307935584,1.4112381460879693,504.0,28.0,1.0,15,512,,,,,
uct_mcts,-27.837169520152106,-26.037184198529218,-26.037184247630123,4.910090467546979e-08,2.1051554168531537e-08,0.38108084920466834,5.189997447147721e-09,1.2449130787078787e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,15,512,30.0,31.0,0.4,1.0,-29.74014398903222
value_mcts,-12.53776090036131,-33.67900584765046,-33.67900584769153,4.106937012693379e-11,1.2121153858402067e-11,0.38108083643623936,3.3225859533251457e-12,3.853408813274135e-12,3.853408813091017e-12,1.9737081149733295,512.0,,,15,512,512.0,513.0,0.26171875,1.0,-12.637041545519395
uncertainty_mcts,-28.110962447110424,-26.037184198529218,-26.037184247630123,4.910090467546979e-08,2.1051554168531537e-08,0.38108084920466834,5.189997447147721e-09,1.2449130787078787e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,15,512,30.0,31.0,0.4,1.0,-30.024946183553208
conservative_mcts,-28.73373591018502,-26.037184198529218,-26.037184247630123,4.910090467546979e-08,2.1051554168531537e-08,0.38108084920466834,5.189997447147721e-09,1.2449130787078787e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,15,512,30.0,31.0,0.4,1.0,-30.64929298162256
random_open_loop,-27.652488215884503,-27.652488215884503,-27.65249575304432,7.53715981716141e-06,3.6750961085979367e-06,0.3810830452945584,8.648155794356304e-07,1.4457174689230218e-06,1.4457137926608054e-06,1.5433303413381478,18.0,1.0,1.0,16,512,,,,,
static_rollout_pool,-26.7211624464464,-26.7211624464464,-26.721193267292808,3.082084640837479e-05,2.1610958902208777e-05,0.38109340595178554,4.281283315346211e-06,1.6882193314738503e-05,1.6882001977354172e-05,1.2533893451953546,504.0,28.0,1.0,16,512,,,,,
uct_mcts,-27.36900870237422,-16.393532083844804,-16.81466460456745,0.4211325207226473,0.3138497280833781,0.5476699456606715,0.03496828197239776,0.08963911226983602,0.09783172818156793,0.4049031858048676,512.0,,,16,512,30.0,31.0,0.4,1.0,-29.193162745085782
value_mcts,-12.488783937226856,-26.782654972403808,-26.986647471989148,0.20399249958533971,0.10757725897279685,0.4468261898672654,0.026254274558026737,0.012674874988575814,0.011960752843674228,1.6245136644771547,512.0,,,16,512,512.0,513.0,0.275390625,1.0,-12.627078987015945
uncertainty_mcts,-27.75598564749128,-14.468408359263906,-14.535165106098752,0.06675674683484623,0.056507658088461615,0.41095438590315525,0.005548523056931904,0.015517121134858765,0.01568386177206734,0.2461103674908981,512.0,,,16,512,30.0,31.0,0.5,1.0,-29.35441160471551
conservative_mcts,-28.39211793684234,-14.468408359263906,-14.535165106098752,0.06675674683484623,0.056507658088461615,0.41095438590315525,0.005548523056931904,0.015517121134858765,0.01568386177206734,0.2461103674908981,512.0,,,16,512,30.0,31.0,0.5,1.0,-29.914163026880342
random_open_loop,-33.083314576209936,-33.083314576209936,-33.083314589127866,1.2917929836930853e-08,3.668974601234312e-09,0.38108083868283626,9.571838137090655e-10,2.33047222361914e-09,2.33047222361914e-09,1.8432906849317727,18.0,1.0,1.0,17,512,,,,,
static_rollout_pool,-20.871468477519816,-20.871468477519816,-23.5451935424618,2.6737250649419835,2.0016604435075322,1.5624929922158055,0.36053693853223767,0.5910165924838451,0.31371040083827534,1.147775023544903,504.0,28.0,1.0,17,512,,,,,
uct_mcts,-25.2229959321266,-13.846340487617857,-13.970069190294772,0.1237287026769156,0.10207699108415738,0.4351573614731816,0.010394920003559455,0.026718317727501353,0.02705668681032114,0.29932089174654347,512.0,,,17,512,31.0,32.0,0.6451612903225806,1.0,-27.043854468053535
value_mcts,-12.469484020475427,-24.16638787155797,-24.166414100028884,2.622847091515723e-05,9.882481679010447e-06,0.38108674534776993,2.266480126029771e-06,4.893203184193826e-07,4.892969927546833e-07,1.5528518386201535,512.0,,,17,512,512.0,513.0,0.28125,1.0,-12.618324845607454
uncertainty_mcts,-25.53072922760483,-13.846340487617857,-13.970069190294772,0.1237287026769156,0.10207699108415738,0.4351573614731816,0.010394920003559455,0.026718317727501353,0.02705668681032114,0.29932089174654347,512.0,,,17,512,31.0,32.0,0.6451612903225806,1.0,-27.348478185795166
conservative_mcts,-26.114664846371756,-28.87609515339979,-28.87781649005714,0.0017213366573507471,0.0017114222690816142,0.38213799071438265,0.0004569573836892651,0.00023186701433961133,0.0002318672584930222,1.7102995107153,512.0,,,17,512,31.0,32.0,0.6451612903225806,1.0,-27.981497175730137
random_open_loop,-30.3631438028865,-30.3631438028865,-30.36345119973621,0.00030739684970981784,0.00022116169395561478,0.3812117176802207,4.809960323157106e-05,0.000150352404265573,0.0001503448906648645,1.4110583773839702,18.0,1.0,1.0,18,512,,,,,
static_rollout_pool,-25.03607192953917,-25.03607192953917,-25.040721310032737,0.0046493804935678895,0.0016229283345476162,0.3820434872617665,0.0003566821265987387,0.0007078552594517856,0.0007076661846479247,1.2913357755036592,504.0,28.0,1.0,18,512,,,,,
uct_mcts,-27.18723724667722,-26.012293941972956,-26.012293999890638,5.791768131757635e-08,2.438532096090521e-08,0.3810808512521333,6.05835253963077e-09,1.2449131016879965e-08,1.2449130765670084e-08,1.6004805663607988,512.0,,,18,512,31.0,32.0,0.6451612903225806,1.0,-28.380421210303734
value_mcts,-12.506552896877066,-27.317500569200757,-27.317501173446672,6.042459155253255e-07,2.020624904063833e-07,0.3810809598557393,5.1344490872727146e-08,1.14037444690242e-07,1.1403744227892142e-07,1.6001225899894436,512.0,,,18,512,512.0,513.0,0.271484375,1.0,-12.645852438012433
uncertainty_mcts,-27.45991946563613,-14.468408359263906,-14.535165106098752,0.06675674683484623,0.056507658088461615,0.41095438590315525,0.005548523056931904,0.015517121134858765,0.01568386177206734,0.2461103674908981,512.0,,,18,512,31.0,32.0,0.6451612903225806,1.0,-28.662413456193566
conservative_mcts,-28.089988282215906,-28.82695769244262,-28.82886767614737,0.0019099837047527046,0.0018994007074939444,0.3822543417001168,0.0005076070122650502,0.00023186702985897347,0.0002318672584930222,1.6875251400534714,512.0,,,18,512,31.0,32.0,0.6451612903225806,1.0,-29.28930865692425
random_open_loop,-30.52858764975747,-30.52858764975747,-30.528587667546464,1.778899516580168e-08,4.096492643567135e-09,0.38108083894450573,1.0668262298560287e-09,2.33047222361914e-09,2.33047222361914e-09,1.7900579770172658,18.0,1.0,1.0,19,512,,,,,
static_rollout_pool,-22.367176974560326,-22.367176974560326,-22.384531542835415,0.01735456827508841,0.011205355057157603,0.38747290055444833,0.0019651598504200427,0.005346197286725289,0.005335867348280602,1.0212877180236684,504.0,28.0,1.0,19,512,,,,,
uct_mcts,-27.232078549311517,-13.82145022983622,-13.94517894255529,0.12372871271906938,0.1020769941956777,0.43515736340250377,0.010394920847674563,0.02671831769458267,0.02705668681032115,0.29932089174654347,512.0,,,19,512,30.0,31.0,0.5,1.0,-28.98825616223463
value_mcts,-12.462409366469728,-30.09840906635639,-30.098409101224572,3.486818300757477e-08,9.430860140023976e-09,0.3810808422644406,2.540198513347791e-09,2.33047222361914e-09,2.33047222361914e-09,1.8432906849317727,512.0,,,19,512,512.0,513.0,0.28515625,1.0,-12.616720115954319
uncertainty_mcts,-27.50701960565889,-13.82145022983622,-13.94517894255529,0.12372871271906938,0.1020769941956777,0.43515736340250377,0.010394920847674563,0.02671831769458267,0.02705668681032115,0.29932089174654347,512.0,,,19,512,30.0,31.0,0.5,1.0,-29.272356064419867
conservative_mcts,-28.142470912525468,-13.82145022983622,-13.94517894255529,0.12372871271906938,0.1020769941956777,0.43515736340250377,0.010394920847674563,0.02671831769458267,0.02705668681032115,0.29932089174654347,512.0,,,19,512,30.0,31.0,0.5,1.0,-29.901184695257914
random_open_loop,-33.5731101845886,-33.5731101845886,-33.57311018481247,2.2387069975593477e-10,1.1241156023374484e-10,0.38108083649880586,3.1308606897614256e-11,4.8829654039064633e-11,4.8829654029038655e-11,1.99972498109115,18.0,1.0,1.0,0,1024,,,,,
static_rollout_pool,-22.411668656339405,-22.411668656339405,-22.412026501832038,0.0003578454926334018,0.00017286205509438297,0.3811818060071246,3.506125421247564e-05,7.614738773860824e-05,7.614024915781848e-05,1.1398491215875728,1008.0,56.0,1.0,0,1024,,,,,
uct_mcts,-27.373267657628112,-31.548684966616182,-31.548685018224266,5.1608083140308736e-08,2.4266023878645588e-08,0.38108085129134905,6.2428720734253445e-09,1.327482181650512e-08,1.327482179233308e-08,1.7786792853125601,1024.0,,,0,1024,62.0,63.0,0.532258064516129,1.0,-28.424144315325627
value_mcts,-12.968869801156522,-28.633199856691775,-28.633250957602446,5.110091067095368e-05,2.4287720912689228e-05,0.3810952155281095,5.2959798498741006e-06,1.1331777112332118e-05,1.1331739608155765e-05,1.3959846879744013,1024.0,,,0,1024,1024.0,1025.0,0.318359375,1.0,-13.048516893658716
uncertainty_mcts,-27.474893889131856,-14.520499628243698,-14.950952597598837,0.4304529693551391,0.32294844327979116,0.5524995541096452,0.03598187434356138,0.08312578044800957,0.09657711866058419,0.4039939591716862,1024.0,,,0,1024,62.0,63.0,0.6290322580645161,1.0,-28.286798644961994
conservative_mcts,-28.226530689077535,-14.520499628243698,-14.950952597598837,0.4304529693551391,0.32294844327979116,0.5524995541096452,0.03598187434356138,0.08312578044800957,0.09657711866058419,0.4039939591716862,1024.0,,,0,1024,62.0,63.0,0.6290322580645161,1.0,-28.991847673253698
random_open_loop,-29.86223681558474,-29.86223681558474,-29.862238091087995,1.2755032550160195e-06,4.715596997662746e-07,0.38108112708517233,1.2482840171628495e-07,1.2464853538001384e-07,1.2464838124000472e-07,1.7062346001326576,18.0,1.0,1.0,1,1024,,,,,
static_rollout_pool,-23.58847507867917,-23.58847507867917,-24.06599158948811,0.47751651080893964,0.3246964764835488,0.5694079061623459,0.0576403147857413,0.13799329324628884,0.1279767739975977,1.0706278866968655,1008.0,56.0,1.0,1,1024,,,,,
uct_mcts,-27.50833060325669,-30.0206891631082,-30.020698491734407,9.328626205729051e-06,5.934062173021305e-06,0.3810844451516209,1.477138243012293e-06,3.2880754556863346e-06,3.288073576040349e-06,1.6936730155345059,1024.0,,,1,1024,64.0,65.0,0.796875,1.0,-28.260971647300433
value_mcts,-12.9345367437662,-15.780608632969152,-15.782230278824235,0.0016216458550832868,0.0006955009852284598,0.38147913675930484,0.00012581144853623336,0.00015858480132906403,0.0001584927419725573,0.650465946011793,1024.0,,,1,1024,1024.0,1025.0,0.3232421875,1.0,-13.033025316122007
uncertainty_mcts,-26.800107364772053,-32.401674557227544,-32.40174144413377,6.688690622524973e-05,3.035425162701986e-05,0.3810988936353088,6.784464043741009e-06,1.6472422452498928e-05,1.6472023528847518e-05,1.468794256218172,1024.0,,,1,1024,64.0,65.0,0.78125,1.0,-27.77846956507411
conservative_mcts,-28.30485944323378,-32.83311295846593,-32.83316783581502,5.487734908626862e-05,2.636349311916477e-05,0.38109660410856194,6.0543325435733505e-06,1.756460326859048e-05,1.7564533702831437e-05,1.5478798889921974,1024.0,,,1,1024,64.0,65.0,0.796875,1.0,-29.081482932933277
random_open_loop,-32.82180405443467,-32.82180405443467,-32.82180405506538,6.307061539700953e-10,3.788726762927982e-10,0.381080836665429,1.0641441941240879e-10,6.550221685267579e-11,6.550221675183761e-11,1.9390645088121028,18.0,1.0,1.0,2,1024,,,,,
static_rollout_pool,-18.890885652239824,-18.890885652239824,-18.891123392799905,0.0002377405600810789,0.00017190577713318964,0.3811744081978693,2.17634286741074e-05,0.00010402172984635958,0.00010401422884424124,0.6691481309274924,1008.0,56.0,1.0,2,1024,,,,,
uct_mcts,-27.487069564597967,-30.272394495511417,-30.272396983992486,2.4884810692071824e-06,1.2560116271682003e-06,0.38108159577588757,3.0407058852197353e-07,6.091762001971623e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,2,1024,62.0,63.0,0.5483870967741935,1.0,-28.3474748156518
value_mcts,-12.929304841983324,-29.65694266169515,-29.657376750654503,0.0004340889593521524,0.00013777495663810522,0.38116319759508727,3.1552742739656595e-05,8.89114196010007e-05,8.890903881957235e-05,1.5462718283340395,1024.0,,,2,1024,1024.0,1025.0,0.306640625,1.0,-13.026782864935038
uncertainty_mcts,-25.901012821139364,-30.220927484134187,-30.22092963151146,2.1473772733315855e-06,1.1027698867436046e-06,0.3810815022683537,2.653194448389064e-07,6.091757618292789e-07,6.091756926877913e-07,1.623246217783903,1024.0,,,2,1024,65.0,66.0,0.7846153846153846,1.0,-26.800802046838548
conservative_mcts,-27.925695817596935,-28.431081439689578,-28.432905604080798,0.0018241643912197958,0.001810703751138819,0.38219924061089366,0.0004833254273549628,0.00022939499496974072,0.00022939383620477593,1.623246217783903,1024.0,,,2,1024,63.0,64.0,0.746031746031746,1.0,-28.593638913743387
random_open_loop,-28.085954225368273,-28.085954225368273,-28.086055363592813,0.00010113822454016486,3.073065354702211e-05,0.3810991236668334,6.880322644638893e-06,1.647242252169019e-05,1.647202352884749e-05,1.468794256218172,18.0,1.0,1.0,3,1024,,,,,
static_rollout_pool,-23.17290029015435,-23.17290029015435,-23.17316186489432,0.00026157473996946123,9.803187360025192e-05,0.3811381425855717,1.9971716290376634e-05,4.207904173377522e-05,4.2074130029480534e-05,1.275777634919508,1008.0,56.0,1.0,3,1024,,,,,
